Time,Q1,Q2,T1,T2,TSP1,TSP2
1.664362103939056396e+02,4.084587122818761884e+01,1.000000000000000000e+02,5.747599999999999909e+01,3.417600000000000193e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.674418146610260010e+02,6.100261974735474269e+01,1.000000000000000000e+02,5.734700000000000131e+01,3.398199999999999932e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.684272844791412354e+02,4.146257179291428230e+01,1.000000000000000000e+02,5.744299999999999784e+01,3.440100000000000335e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.694331009387969971e+02,6.185602722718268609e+01,1.000000000000000000e+02,5.731400000000000006e+01,3.372500000000000142e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.704186296463012695e+02,3.590154745940301950e+01,1.000000000000000000e+02,5.747599999999999909e+01,3.459499999999999886e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.714240503311157227e+02,7.038597306750851601e+01,1.000000000000000000e+02,5.725000000000000000e+01,3.430499999999999972e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.724099876880645752e+02,2.179643460216719220e+01,1.000000000000000000e+02,5.757200000000000273e+01,3.498100000000000165e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.734151608943939209e+02,7.251240410820949478e+01,1.000000000000000000e+02,5.731400000000000006e+01,3.472399999999999665e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.744011383056640625e+02,3.957408076187928003e+01,1.000000000000000000e+02,5.744299999999999784e+01,3.482000000000000028e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.754065341949462891e+02,6.776431867436409107e+01,1.000000000000000000e+02,5.725000000000000000e+01,3.533599999999999852e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.763924448490142822e+02,3.102899946873800019e+01,1.000000000000000000e+02,5.747599999999999909e+01,3.562599999999999767e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.773978898525238037e+02,4.706468291046571295e+01,1.000000000000000000e+02,5.750800000000000267e+01,3.575500000000000256e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.783838043212890625e+02,5.267993340318495399e+01,1.000000000000000000e+02,5.747599999999999909e+01,3.597999999999999687e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.793890864849090576e+02,6.229000199879794764e+01,1.000000000000000000e+02,5.734700000000000131e+01,3.546500000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.803750813007354736e+02,4.262355742908960110e+01,1.000000000000000000e+02,5.744299999999999784e+01,3.607699999999999818e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.813804824352264404e+02,5.347800581275589593e+01,1.000000000000000000e+02,5.741100000000000136e+01,3.646399999999999864e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.823661398887634277e+02,4.788761442816729641e+01,1.000000000000000000e+02,5.744299999999999784e+01,3.675399999999999778e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.833718581199645996e+02,5.383004923760995553e+01,1.000000000000000000e+02,5.741100000000000136e+01,3.649600000000000222e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.843574395179748535e+02,4.503031961493819324e+01,1.000000000000000000e+02,5.747599999999999909e+01,3.701200000000000045e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.853630797863006592e+02,7.399136139747514562e+01,1.000000000000000000e+02,5.721800000000000352e+01,3.723700000000000188e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.863487036228179932e+02,4.724290378202791629e+01,1.000000000000000000e+02,5.728199999999999648e+01,3.710799999999999699e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.873543269634246826e+02,4.654200535524513782e+01,1.000000000000000000e+02,5.734700000000000131e+01,3.759199999999999875e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.883399872779846191e+02,3.711647175064116766e+01,1.000000000000000000e+02,5.750800000000000267e+01,3.759199999999999875e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.893456172943115234e+02,7.116960550096435156e+01,1.000000000000000000e+02,5.728199999999999648e+01,3.781700000000000017e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.903311388492584229e+02,4.995786837668584468e+01,1.000000000000000000e+02,5.731400000000000006e+01,3.775300000000000011e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.913369104862213135e+02,4.947913486783954795e+01,1.000000000000000000e+02,5.734700000000000131e+01,3.826899999999999835e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.923224806785583496e+02,4.335773918283527451e+01,1.000000000000000000e+02,5.744299999999999784e+01,3.842999999999999972e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.933280971050262451e+02,6.647658080310634432e+01,1.000000000000000000e+02,5.728199999999999648e+01,3.804299999999999926e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.943137991428375244e+02,3.840452034772064138e+01,1.000000000000000000e+02,5.744299999999999784e+01,3.830100000000000193e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.953194751739501953e+02,6.341256977343556400e+01,1.000000000000000000e+02,5.731400000000000006e+01,3.884899999999999665e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.963050949573516846e+02,4.984804437187708004e+01,1.000000000000000000e+02,5.734700000000000131e+01,3.907399999999999807e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.973107967376708984e+02,7.369973805001258427e+01,1.000000000000000000e+02,5.712100000000000222e+01,3.859100000000000108e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.982964456081390381e+02,2.522299424798808332e+01,1.000000000000000000e+02,5.744299999999999784e+01,3.910600000000000165e+01,6.000000000000000000e+01,5.000000000000000000e+01
1.993021626472473145e+02,8.449745164954009624e+01,1.000000000000000000e+02,5.708899999999999864e+01,3.913900000000000290e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.002878277301788330e+02,3.134381539578376064e+01,1.000000000000000000e+02,5.734700000000000131e+01,3.988000000000000256e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.012935342788696289e+02,7.381899381574859831e+01,1.000000000000000000e+02,5.712100000000000222e+01,3.962199999999999989e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.022791957855224609e+02,4.623125675604622131e+01,1.000000000000000000e+02,5.721800000000000352e+01,4.010499999999999687e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.032848711013793945e+02,5.465576801246692895e+01,1.000000000000000000e+02,5.721800000000000352e+01,3.991199999999999903e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.042705335617065430e+02,4.565480467907109130e+01,1.000000000000000000e+02,5.731400000000000006e+01,4.036299999999999955e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.052760856151580811e+02,5.364824532826671089e+01,1.000000000000000000e+02,5.731400000000000006e+01,4.068599999999999994e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.062618584632873535e+02,3.572356150580806400e+01,1.000000000000000000e+02,5.750800000000000267e+01,4.087899999999999778e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.072674734592437744e+02,6.993228258026260846e+01,1.000000000000000000e+02,5.731400000000000006e+01,4.062100000000000222e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.082532975673675537e+02,4.793569818868924415e+01,1.000000000000000000e+02,5.737899999999999778e+01,4.107200000000000273e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.092584724426269531e+02,5.333700844079145753e+01,1.000000000000000000e+02,5.737899999999999778e+01,4.139500000000000313e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.102445821762084961e+02,4.744394113819840442e+01,1.000000000000000000e+02,5.744299999999999784e+01,4.161999999999999744e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.112498180866241455e+02,4.406602267105769499e+01,1.000000000000000000e+02,5.753999999999999915e+01,4.171699999999999875e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.122358756065368652e+02,5.198700764544352637e+01,1.000000000000000000e+02,5.753999999999999915e+01,4.200699999999999790e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.132410943508148193e+02,4.931559203301564764e+01,1.000000000000000000e+02,5.757200000000000273e+01,4.190999999999999659e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.142272555828094482e+02,5.176767905287856308e+01,7.489306727569362465e+01,5.757200000000000273e+01,4.242600000000000193e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.152323818206787109e+02,5.490485530562402516e+01,1.000000000000000000e+02,5.753999999999999915e+01,4.236099999999999710e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.162186224460601807e+02,6.143346157599548008e+01,1.000000000000000000e+02,5.744299999999999784e+01,4.239399999999999835e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.172236297130584717e+02,2.686870907762945393e+01,8.343093725944333983e+01,5.773299999999999699e+01,4.274799999999999756e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.182098047733306885e+02,6.873789859476471520e+01,1.000000000000000000e+02,5.753999999999999915e+01,4.261899999999999977e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.192149679660797119e+02,2.309864765720306679e+01,5.702488063109232996e+01,5.786200000000000188e+01,4.319899999999999807e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.202010822296142578e+02,6.765902760290505569e+01,1.000000000000000000e+02,5.766899999999999693e+01,4.294100000000000250e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.212061326503753662e+02,3.359262701229502568e+01,2.564722170182389505e+01,5.786200000000000188e+01,4.377900000000000347e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.221922819614410400e+02,7.689011152452007991e+01,1.000000000000000000e+02,5.757200000000000273e+01,4.307000000000000028e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.231975178718566895e+02,2.888590632398106806e+01,3.337869034830629289e+01,5.782999999999999829e+01,4.381199999999999761e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.241834692955017090e+02,7.140141425448426560e+01,1.000000000000000000e+02,5.760399999999999920e+01,4.335999999999999943e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.251889157295227051e+02,3.154162166156119440e+01,1.230964428317515313e+01,5.782999999999999829e+01,4.426299999999999812e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.261747138500213623e+02,7.152279781765155064e+01,1.000000000000000000e+02,5.760399999999999920e+01,4.368299999999999983e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.271800835132598877e+02,2.303414495985757071e+01,3.908131189863345156e+01,5.792699999999999960e+01,4.426299999999999812e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.281659026145935059e+02,6.786999435724075624e+01,1.000000000000000000e+02,5.773299999999999699e+01,4.384400000000000119e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.291711077690124512e+02,3.347349190514283634e+01,0.000000000000000000e+00,5.792699999999999960e+01,4.490699999999999648e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.301570508480072021e+02,7.689294027790295161e+01,1.000000000000000000e+02,5.763700000000000045e+01,4.413400000000000034e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.311625919342041016e+02,4.681410775638958910e+01,5.396800709397680862e+01,5.770100000000000051e+01,4.448799999999999955e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.321482093334197998e+02,8.178077426983195153e+01,3.753159059886073834e+01,5.737899999999999778e+01,4.493900000000000006e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.331537964344024658e+02,3.750410837243674678e+01,7.209433159650322409e+01,5.757200000000000273e+01,4.497200000000000131e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.341393983364105225e+02,5.636674788405112224e+01,6.538488014147277738e+01,5.753999999999999915e+01,4.506799999999999784e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.351449882984161377e+02,5.383440171015668341e+01,6.723524630770232591e+01,5.753999999999999915e+01,4.513300000000000267e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.361306109428405762e+02,6.580551536471189422e+01,4.667334678494132305e+01,5.741100000000000136e+01,4.539099999999999824e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.371361148357391357e+02,4.641747841102327499e+01,7.178514528933632732e+01,5.750800000000000267e+01,4.535799999999999699e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.381218633651733398e+02,7.839208864612673722e+01,5.969870679868147079e+01,5.725000000000000000e+01,4.545499999999999829e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.391273584365844727e+02,3.637541925743934002e+01,5.182057384582297743e+01,5.747599999999999909e+01,4.561599999999999966e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.401131460666656494e+02,7.311623568071402701e+01,7.858626506387464872e+01,5.728199999999999648e+01,4.548700000000000188e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.411186375617980957e+02,3.347888071116562259e+01,4.530889238056815316e+01,5.753999999999999915e+01,4.571300000000000097e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.421043980121612549e+02,8.160804199513761148e+01,5.776610374631900413e+01,5.725000000000000000e+01,4.577700000000000102e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.431099100112915039e+02,2.821915731625300339e+01,5.346978937617626570e+01,5.757200000000000273e+01,4.587400000000000233e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.440955841541290283e+02,7.243669318351777520e+01,3.225204148025665063e+01,5.737899999999999778e+01,4.616400000000000148e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.451010949611663818e+02,4.179590863420378355e+01,4.688950027501046236e+01,5.753999999999999915e+01,4.626100000000000279e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.460868248939514160e+02,6.096932490461595222e+01,3.871538389505217026e+01,5.747599999999999909e+01,4.642199999999999704e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.470920765399932861e+02,4.406674422449008688e+01,3.937867737398254064e+01,5.760399999999999920e+01,4.655100000000000193e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.480779860019683838e+02,6.987311705115112659e+01,8.648310161297442278e+01,5.744299999999999784e+01,4.619599999999999795e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.490830981731414795e+02,3.882400283265225482e+01,3.755111175374037202e+01,5.763700000000000045e+01,4.639000000000000057e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.500691637992858887e+02,6.385958208437845940e+01,5.374757936197839570e+01,5.753999999999999915e+01,4.639000000000000057e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.510743544101715088e+02,3.791721357401071657e+01,0.000000000000000000e+00,5.773299999999999699e+01,4.706600000000000250e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.520605211257934570e+02,5.418875388388818237e+01,9.057665517856869997e+01,5.773299999999999699e+01,4.658299999999999841e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.530657117366790771e+02,3.910380785729880415e+01,0.000000000000000000e+00,5.789500000000000313e+01,4.732399999999999807e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.540518312454223633e+02,6.485056052649238723e+01,9.590504012795898348e+01,5.776599999999999824e+01,4.674399999999999977e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.550570821762084961e+02,4.222570446677852374e+01,5.639774531021338078e+00,5.789500000000000313e+01,4.716299999999999670e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.560430300235748291e+02,5.299423140026465262e+01,5.001094615695510726e+01,5.789500000000000313e+01,4.706600000000000250e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.570480518341064453e+02,4.710259769648216377e+01,9.671102886697610757e+00,5.795900000000000318e+01,4.738900000000000290e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.580343070030212402e+02,4.362303660112050352e+01,5.599974019668668745e+01,5.805599999999999739e+01,4.719500000000000028e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.590392839908599854e+02,4.274236766523964093e+01,0.000000000000000000e+00,5.815200000000000102e+01,4.774300000000000210e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.600257043838500977e+02,5.986190245742655947e+01,6.593878576420335946e+01,5.805599999999999739e+01,4.738900000000000290e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.610305490493774414e+02,4.295280200002367366e+01,0.000000000000000000e+00,5.815200000000000102e+01,4.784000000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.620171186923980713e+02,6.313086914992817356e+01,6.444647055852195194e+01,5.802300000000000324e+01,4.748499999999999943e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.630217020511627197e+02,3.174733288593658287e+01,8.983667031707938122e+00,5.824900000000000233e+01,4.774300000000000210e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.640083539485931396e+02,6.849109391149644921e+01,6.646646118351588939e+01,5.805599999999999739e+01,4.738900000000000290e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.651634812355041504e+02,3.918052883397939468e+01,0.000000000000000000e+00,5.821699999999999875e+01,4.803300000000000125e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.661638791561126709e+02,6.871821416368338475e+01,5.444468472736458153e+01,5.802300000000000324e+01,4.774300000000000210e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.671546547412872314e+02,3.802289728666779922e+01,4.051275366867658079e+01,5.818500000000000227e+01,4.764600000000000080e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.681551485061645508e+02,6.054137617571007013e+01,4.236935771456055022e+01,5.808800000000000097e+01,4.754999999999999716e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.691458661556243896e+02,5.551237613318922115e+01,1.182614240526340765e+01,5.805599999999999739e+01,4.777499999999999858e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.701463673114776611e+02,5.299812374716263719e+01,3.066507861671921020e+01,5.805599999999999739e+01,4.777499999999999858e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.711370279788970947e+02,4.114380195604272927e+01,1.763911428992242847e+01,5.818500000000000227e+01,4.790400000000000347e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.721375560760498047e+02,5.806004013081553694e+01,4.798743148745040799e+01,5.811999999999999744e+01,4.771099999999999852e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.731280815601348877e+02,4.955815815774047195e+01,0.000000000000000000e+00,5.815200000000000102e+01,4.822699999999999676e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.741289889812469482e+02,5.841742924645983948e+01,5.527000452281752985e+01,5.808800000000000097e+01,4.790400000000000347e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.751190996170043945e+02,4.414600960769229232e+01,0.000000000000000000e+00,5.818500000000000227e+01,4.819400000000000261e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.761201062202453613e+02,6.434685935209648733e+01,5.595317183893122603e+01,5.805599999999999739e+01,4.787199999999999989e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.771103503704071045e+02,3.906211122740607777e+01,3.604964783870303080e+01,5.821699999999999875e+01,4.780799999999999983e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.781110939979553223e+02,7.018405652643978954e+01,1.158234474950022985e+01,5.802300000000000324e+01,4.800099999999999767e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.791015570163726807e+02,5.144408004300646553e+01,4.391922621421259976e+01,5.805599999999999739e+01,4.784000000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.801023235321044922e+02,6.003894527583115348e+01,0.000000000000000000e+00,5.799099999999999966e+01,4.819400000000000261e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.810929863452911377e+02,4.614234951123611950e+01,6.332275657729978491e+01,5.808800000000000097e+01,4.780799999999999983e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.820935781002044678e+02,5.410041664047560062e+01,0.000000000000000000e+00,5.808800000000000097e+01,4.816199999999999903e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.830841155052185059e+02,5.145424032425619743e+01,5.105637918584319834e+01,5.811999999999999744e+01,4.790400000000000347e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.840850727558135986e+02,5.106580299957401792e+01,0.000000000000000000e+00,5.815200000000000102e+01,4.829099999999999682e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.850751435756683350e+02,5.404089685380505159e+01,5.530680214209827739e+01,5.815200000000000102e+01,4.796900000000000119e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.860761444568634033e+02,5.400562957550224752e+01,2.727268384589844885e+00,5.815200000000000102e+01,4.822699999999999676e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.870662565231323242e+02,6.326206840657602015e+01,6.343731394712126814e+01,5.805599999999999739e+01,4.784000000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.880673315525054932e+02,4.927945968639774321e+01,0.000000000000000000e+00,5.811999999999999744e+01,4.829099999999999682e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.890576567649841309e+02,5.503447753188721947e+01,7.871319255414371696e+01,5.811999999999999744e+01,4.774300000000000210e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.900586395263671875e+02,4.886470494797222841e+01,0.000000000000000000e+00,5.818500000000000227e+01,4.829099999999999682e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.910490107536315918e+02,5.467655059035489273e+01,7.558051101454132947e+01,5.818500000000000227e+01,4.777499999999999858e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.920498063564300537e+02,6.047902364112039209e+01,0.000000000000000000e+00,5.811999999999999744e+01,4.819400000000000261e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.930400488376617432e+02,5.263711224620932683e+01,7.421548722534656406e+01,5.815200000000000102e+01,4.771099999999999852e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.940409684181213379e+02,5.553585643698193053e+01,5.048620327112008965e+01,5.815200000000000102e+01,4.754999999999999716e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.950310811996459961e+02,5.240868812336863414e+01,4.695389527281605524e+00,5.818500000000000227e+01,4.787199999999999989e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.960322141647338867e+02,6.434482748601497804e+01,6.086116014368634808e+01,5.808800000000000097e+01,4.758200000000000074e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.970221614837646484e+02,4.440625801511924209e+01,7.658506171054838774e+00,5.821699999999999875e+01,4.787199999999999989e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.980234670639038086e+02,6.728237114822812259e+01,6.763115476179326890e+01,5.808800000000000097e+01,4.751800000000000068e+01,6.000000000000000000e+01,5.000000000000000000e+01
2.990131332874298096e+02,2.677317988693769735e+01,0.000000000000000000e+00,5.840999999999999659e+01,4.796900000000000119e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.000148828029632568e+02,6.579890628266926456e+01,8.539793150593453674e+01,5.828099999999999881e+01,4.742099999999999937e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.010041420459747314e+02,4.298316662540415223e+01,0.000000000000000000e+00,5.840999999999999659e+01,4.806499999999999773e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.020063142776489258e+02,5.998960727439612128e+01,7.720388527758339592e+01,5.834599999999999653e+01,4.758200000000000074e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.029953153133392334e+02,4.887566567741282597e+01,2.783712274806360298e+01,5.840999999999999659e+01,4.767900000000000205e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.039975538253784180e+02,4.525975835177397499e+01,6.832899783997582688e+00,5.850699999999999790e+01,4.796900000000000119e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.049864926338195801e+02,4.444234219368513550e+01,4.383097799143647677e+01,5.860399999999999920e+01,4.784000000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.059887347221374512e+02,4.678431998932908442e+01,3.643900806152132077e+01,5.866799999999999926e+01,4.780799999999999983e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.069776897430419922e+02,4.606542974818620451e+01,1.104533163267706897e+01,5.873199999999999932e+01,4.803300000000000125e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.079799175262451172e+02,4.857123638692149825e+01,4.607480588988346426e+01,5.876500000000000057e+01,4.787199999999999989e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.089688878059387207e+02,4.528007378755803813e+01,6.735623942865707647e+00,5.882900000000000063e+01,4.813000000000000256e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.099711000919342041e+02,6.272937408988573793e+01,6.734621222190395429e+01,5.870000000000000284e+01,4.774300000000000210e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.109601390361785889e+02,3.417299234835942912e+01,1.589629848608479890e+01,5.889399999999999835e+01,4.793699999999999761e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.119620864391326904e+02,6.525354953682558801e+01,4.204571507323449708e+01,5.873199999999999932e+01,4.784000000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.129513301849365234e+02,1.614618421508377466e+01,1.436016327467941522e+01,5.911899999999999977e+01,4.803300000000000125e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.139531550407409668e+02,7.501516133103648087e+01,5.016290038375584714e+01,5.882900000000000063e+01,4.784000000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.149425630569458008e+02,2.423501493430716636e+01,0.000000000000000000e+00,5.911899999999999977e+01,4.822699999999999676e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.159445216655731201e+02,6.640282430108233314e+01,8.237848990010988359e+01,5.892600000000000193e+01,4.767900000000000205e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.169338033199310303e+02,5.023592823913240579e+01,0.000000000000000000e+00,5.892600000000000193e+01,4.829099999999999682e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.179358687400817871e+02,4.484898024785223924e+01,8.453363317080226125e+01,5.899000000000000199e+01,4.771099999999999852e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.189249937534332275e+02,3.486428336593398569e+01,0.000000000000000000e+00,5.915100000000000335e+01,4.835499999999999687e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.199271008968353271e+02,6.344855425554294470e+01,8.995110506786164706e+01,5.899000000000000199e+01,4.771099999999999852e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.209161155223846436e+02,4.726539243767747678e+01,2.412708199055922265e+01,5.902199999999999847e+01,4.784000000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.219182162284851074e+02,5.296466008676760850e+01,4.157254720730932718e+01,5.899000000000000199e+01,4.777499999999999858e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.229072954654693604e+02,4.749517731718596281e+01,4.288646837596469652e+01,5.902199999999999847e+01,4.771099999999999852e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.239094200134277344e+02,5.031245693041135780e+01,5.071198083404694046e+01,5.902199999999999847e+01,4.758200000000000074e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.248984978199005127e+02,3.809451408599385047e+01,0.000000000000000000e+00,5.915100000000000335e+01,4.813000000000000256e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.259007844924926758e+02,6.689778792251058803e+01,8.852691294147732037e+01,5.895799999999999841e+01,4.754999999999999716e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.268896656036376953e+02,5.671601674871028820e+01,0.000000000000000000e+00,5.889399999999999835e+01,4.806499999999999773e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.278922047615051270e+02,5.777283996524743515e+01,8.666612405300909927e+01,5.882900000000000063e+01,4.751800000000000068e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.288808488845825195e+02,4.943838620118557969e+01,2.232051564513393416e+01,5.886099999999999710e+01,4.771099999999999852e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.301181311607360840e+02,6.206575901869825884e+01,4.963577283191421685e+01,5.873199999999999932e+01,4.758200000000000074e+01,6.000000000000000000e+01,5.000000000000000000e+01
3.311180958747863770e+02,3.565296752397428293e+01,1.510591137940088302e+01,5.892600000000000193e+01,4.784000000000000341e+01,6.000000000000000000e+01,5.000000000000000000e+01
